Date,AccessorFacade,Audio::PortMIDI,Bailador,Base64,Base64::Native,CSS::Grammar,CompUnit::Util,Compress::Zlib,Compress::Zlib::Raw,Config,Config::TOML,Cookie::Baker,Cro::Core,Cro::HTTP,Crust,DBIish,Data::Dump,DateTime::Format,DateTime::Parse,DateTime::TimeZone,Debugger::UI::CommandLine,Digest,Digest::HMAC,Digest::MD5,Email::Simple,Encode,File::Directory::Tree,File::Find,File::Temp,File::Which,Find::Bundled,HTML::Entity,HTML::Escape,HTML::Parser::XML,HTML::Template,HTTP::Easy,HTTP::Server,HTTP::Server::Async,HTTP::Status,HTTP::Tinyish,HTTP::UserAgent,Hash::Merge,IO::Blob,IO::Capture::Simple,IO::Socket::Async::SSL,IO::Socket::SSL,IRC::Client,JSON::Class,JSON::Fast,JSON::Name,JSON::Pretty,JSON::RPC,JSON::Tiny,JSON::Unmarshal,LWP::Simple,LibraryMake,Linenoise,Lingua::Conjunction,META6,MIME::Base64,NativeHelpers::Array,NativeHelpers::Blob,Net::DNS,OO::Monitors,OpenSSL,PDF,PSGI,Pod::To::HTML,Pod::To::Markdown,Rakudo::Perl6::Parsing,RakudoPrereq,SCGI,SVG,SVG::Plot,Shell::Command,Sparrowdo,String::CRC32,Subset::Helper,Template6,Template::Mojo,Template::Mustache,Term::termios,Terminal::ANSIColor,Test::META,Test::Mock,URI,URI::Encode,UUID,WWW,XML,XML::Class,YAMLish
2018-09-09,NaN,NaN,1.57,1.83,1.31,1.31,NaN,1.83,NaN,2.09,NaN,NaN,1.31,1.57,2.09,3.93,1.57,2.09,NaN,NaN,NaN,3.93,4.71,NaN,NaN,NaN,1.31,6.28,6.54,3.66,NaN,NaN,1.31,NaN,NaN,2.09,1.31,NaN,2.62,2.09,9.16,NaN,NaN,NaN,NaN,4.45,1.57,2.09,17.28,1.83,NaN,NaN,10.47,NaN,2.88,4.97,NaN,NaN,1.83,5.5,2.09,1.57,NaN,2.09,2.88,NaN,1.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.88,7.33,NaN,NaN,NaN,NaN,1.57,NaN,7.59,7.59,NaN,6.54,3.66,2.09,1.83,6.02,NaN,3.93
2018-09-10,NaN,NaN,1.57,1.83,1.31,1.31,NaN,1.83,NaN,2.09,NaN,NaN,1.31,1.57,2.09,3.93,1.57,2.09,NaN,NaN,NaN,3.93,4.71,NaN,NaN,NaN,1.31,6.28,6.54,3.66,NaN,NaN,1.31,NaN,NaN,2.09,1.31,NaN,2.62,2.09,9.16,NaN,NaN,NaN,NaN,4.45,1.57,2.09,17.28,1.83,NaN,NaN,10.47,NaN,2.88,4.97,NaN,NaN,1.83,5.5,2.09,1.57,NaN,2.09,2.88,NaN,1.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.88,7.33,NaN,NaN,NaN,NaN,1.57,NaN,7.59,7.59,NaN,6.54,3.66,2.09,1.83,6.02,NaN,3.93
2018-09-11,NaN,NaN,1.57,1.83,1.31,1.31,NaN,1.83,NaN,2.09,NaN,NaN,1.31,1.57,2.09,3.93,1.57,2.09,NaN,NaN,NaN,3.93,4.71,NaN,NaN,NaN,1.31,6.28,6.54,3.66,NaN,NaN,1.31,NaN,NaN,2.09,1.31,NaN,2.62,2.09,9.16,NaN,NaN,NaN,NaN,4.45,1.57,2.09,17.28,1.83,NaN,NaN,10.47,NaN,2.88,4.97,NaN,NaN,1.83,5.5,2.09,1.57,NaN,2.09,2.88,NaN,1.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.88,7.33,NaN,NaN,NaN,NaN,1.57,NaN,7.59,7.59,NaN,6.54,3.66,2.09,1.83,6.02,NaN,3.93
2018-09-13,NaN,NaN,1.57,1.83,1.31,1.31,NaN,1.83,NaN,2.09,NaN,NaN,1.31,1.57,2.09,3.93,1.57,2.09,NaN,NaN,NaN,3.93,4.71,NaN,NaN,NaN,1.31,6.28,6.54,3.66,NaN,NaN,1.31,NaN,NaN,2.09,1.31,NaN,2.62,2.09,9.16,NaN,NaN,NaN,NaN,4.45,1.57,2.09,17.28,1.83,NaN,NaN,10.47,NaN,2.88,4.97,NaN,NaN,1.83,5.5,2.09,1.57,NaN,2.09,2.88,NaN,1.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.88,7.33,NaN,NaN,NaN,NaN,1.57,NaN,7.59,7.59,NaN,6.54,3.66,2.09,1.83,6.02,NaN,3.93
2018-09-14,NaN,NaN,1.57,1.83,1.31,1.31,NaN,1.83,NaN,2.09,NaN,NaN,1.31,1.57,2.09,3.92,1.57,2.09,NaN,NaN,NaN,3.92,4.7,NaN,NaN,NaN,1.31,6.27,6.53,3.66,NaN,NaN,1.31,NaN,NaN,2.09,1.31,NaN,2.61,2.09,9.14,NaN,NaN,NaN,NaN,4.44,1.57,2.09,17.23,1.83,NaN,NaN,10.44,NaN,2.87,4.96,NaN,NaN,1.83,5.48,2.09,1.57,NaN,2.09,2.87,NaN,1.83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.87,7.31,NaN,NaN,NaN,NaN,1.57,NaN,7.57,7.57,NaN,6.53,3.66,2.09,1.83,6.01,NaN,3.66
2018-09-16,NaN,NaN,1.55,1.81,1.29,1.29,NaN,1.81,NaN,2.07,NaN,NaN,1.29,1.55,2.07,3.88,1.55,2.07,NaN,NaN,NaN,4.13,4.91,NaN,NaN,NaN,1.55,6.2,6.72,3.62,NaN,NaN,1.29,NaN,NaN,2.07,1.29,NaN,2.58,2.07,9.3,NaN,NaN,NaN,NaN,4.65,1.81,2.07,17.31,1.81,NaN,NaN,10.34,NaN,2.84,4.91,NaN,NaN,1.81,5.43,2.07,1.55,NaN,2.07,2.84,NaN,1.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.24,NaN,NaN,NaN,NaN,1.55,NaN,7.75,7.49,NaN,6.46,3.62,2.07,1.81,5.94,NaN,3.62
2018-09-17,NaN,NaN,1.55,1.81,1.29,1.29,NaN,1.81,NaN,2.07,NaN,NaN,1.29,1.55,2.07,3.88,1.55,2.07,NaN,NaN,NaN,4.13,4.91,NaN,NaN,NaN,1.55,6.2,6.72,3.62,NaN,NaN,1.29,NaN,NaN,2.07,1.29,NaN,2.58,2.07,9.3,NaN,NaN,NaN,NaN,4.65,1.81,2.07,17.31,1.81,NaN,NaN,10.34,NaN,2.84,4.91,NaN,NaN,1.81,5.43,2.07,1.55,NaN,2.07,2.84,NaN,1.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.24,NaN,NaN,NaN,NaN,1.55,NaN,7.75,7.49,NaN,6.46,3.62,2.07,1.81,5.94,NaN,3.62
2018-09-19,NaN,NaN,1.55,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.29,1.8,2.06,3.87,1.55,2.06,NaN,NaN,NaN,4.12,4.9,NaN,NaN,NaN,1.55,6.19,6.7,3.61,NaN,NaN,1.29,NaN,NaN,2.06,1.29,NaN,2.58,1.8,9.28,NaN,NaN,NaN,NaN,4.64,1.8,2.06,17.27,1.8,NaN,NaN,10.31,NaN,2.84,4.9,NaN,NaN,1.8,5.41,2.06,1.55,NaN,2.06,2.84,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.47,NaN,NaN,NaN,NaN,1.55,NaN,7.73,7.47,NaN,6.44,3.61,2.06,1.8,5.93,NaN,3.61
2018-09-20,NaN,NaN,1.55,1.81,1.3,1.3,NaN,1.81,NaN,2.07,NaN,NaN,1.55,1.81,2.07,3.89,1.55,2.07,1.3,NaN,NaN,4.15,4.92,NaN,NaN,NaN,1.55,6.22,6.74,3.63,NaN,NaN,1.3,NaN,NaN,2.07,NaN,NaN,2.59,1.81,9.33,NaN,NaN,NaN,NaN,4.66,1.81,2.07,17.36,1.81,NaN,NaN,10.36,NaN,2.85,4.92,NaN,NaN,1.81,5.44,2.07,1.55,NaN,2.07,2.85,NaN,1.81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.85,7.51,NaN,NaN,NaN,NaN,1.55,NaN,7.77,7.51,NaN,6.48,3.63,2.07,1.81,5.96,NaN,3.63
2018-09-23,NaN,NaN,1.55,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.55,1.8,2.06,3.87,1.55,2.06,1.29,NaN,NaN,4.12,4.9,NaN,NaN,NaN,1.55,6.19,6.96,3.61,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.58,1.8,9.28,NaN,NaN,NaN,NaN,4.64,1.8,2.06,17.27,1.8,NaN,NaN,10.31,NaN,2.84,4.9,NaN,NaN,1.8,5.41,2.06,1.55,NaN,2.06,2.84,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.47,NaN,NaN,NaN,NaN,1.55,1.55,7.99,7.47,NaN,6.44,3.61,2.06,1.8,5.93,NaN,3.61
2018-09-24,NaN,NaN,1.55,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.55,1.8,2.06,3.87,1.55,2.06,1.29,NaN,NaN,4.12,4.9,NaN,NaN,NaN,1.55,6.19,6.96,3.61,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.58,1.8,9.28,NaN,NaN,NaN,NaN,4.64,1.8,2.06,17.53,1.8,NaN,NaN,10.31,NaN,2.84,4.9,NaN,NaN,1.8,5.41,2.06,1.55,NaN,2.06,2.84,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.47,NaN,NaN,NaN,NaN,1.55,1.55,7.99,7.47,NaN,6.44,3.61,2.06,1.8,5.93,NaN,3.61
2018-09-25,NaN,NaN,1.55,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.55,1.8,2.06,3.87,1.55,2.06,1.29,NaN,NaN,4.12,4.9,NaN,NaN,NaN,1.55,6.19,6.96,3.61,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.58,1.8,9.28,NaN,NaN,NaN,NaN,4.64,1.8,2.06,17.53,1.8,NaN,NaN,10.31,NaN,2.84,4.9,NaN,NaN,1.8,5.41,2.06,1.55,NaN,2.06,2.84,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.47,NaN,NaN,NaN,NaN,1.55,1.55,7.99,7.47,NaN,6.44,3.61,2.06,1.8,5.93,NaN,3.61
2018-09-26,NaN,NaN,1.55,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.55,1.8,2.06,3.87,1.55,2.06,1.29,NaN,NaN,4.12,4.9,NaN,NaN,NaN,1.55,6.19,6.96,3.61,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.58,1.8,9.28,NaN,NaN,NaN,NaN,4.64,1.8,2.06,17.53,1.8,NaN,NaN,10.31,NaN,2.84,4.9,NaN,NaN,1.8,5.41,2.06,1.55,NaN,2.06,2.84,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.47,NaN,NaN,NaN,NaN,1.55,1.55,7.99,7.47,NaN,6.44,3.61,2.06,1.8,5.93,NaN,3.61
2018-09-27,NaN,NaN,1.55,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.55,1.8,2.06,3.87,1.55,2.06,1.29,NaN,NaN,4.12,4.9,NaN,NaN,NaN,1.55,6.19,6.96,3.61,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.58,1.8,9.28,NaN,NaN,NaN,NaN,4.64,1.8,2.06,17.53,1.8,NaN,NaN,10.31,NaN,2.84,4.9,NaN,NaN,1.8,5.41,2.06,1.55,NaN,2.06,2.84,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.47,NaN,NaN,NaN,NaN,1.55,1.55,7.99,7.47,NaN,6.44,3.61,2.06,1.8,5.93,NaN,3.61
2018-09-29,NaN,NaN,1.55,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.55,1.8,2.06,3.87,1.55,2.06,1.29,NaN,NaN,4.12,4.9,NaN,NaN,NaN,1.55,6.19,6.96,3.61,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.58,1.8,9.28,NaN,NaN,NaN,NaN,4.64,1.8,2.06,17.53,1.8,NaN,NaN,10.31,NaN,2.84,4.9,NaN,NaN,1.8,5.41,2.06,1.55,NaN,2.06,2.84,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.47,NaN,NaN,NaN,NaN,1.55,1.55,7.99,7.47,NaN,6.44,3.61,2.06,1.8,5.93,NaN,3.61
2018-09-30,NaN,NaN,1.55,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.55,1.8,2.06,3.87,1.55,2.06,1.29,NaN,NaN,4.12,4.9,NaN,NaN,NaN,1.55,6.19,6.96,3.61,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.58,1.8,9.28,NaN,NaN,NaN,NaN,4.64,1.8,2.06,17.53,1.8,NaN,NaN,10.31,NaN,2.84,4.9,NaN,NaN,1.8,5.41,2.06,1.55,NaN,2.06,2.84,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.47,NaN,NaN,NaN,NaN,1.55,1.55,7.99,7.47,NaN,6.44,3.61,2.06,1.8,5.93,NaN,3.61
2018-10-01,NaN,NaN,1.54,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.54,1.8,2.06,3.86,1.54,2.06,1.29,NaN,NaN,4.11,4.88,NaN,NaN,NaN,1.54,6.17,6.94,3.6,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.57,1.8,9.25,NaN,NaN,NaN,NaN,4.63,1.8,2.06,17.48,1.8,NaN,NaN,10.28,NaN,2.83,4.88,NaN,NaN,1.8,5.4,2.06,1.54,NaN,2.06,2.83,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.83,7.46,NaN,NaN,NaN,NaN,1.54,1.54,7.97,7.46,NaN,6.43,3.6,2.06,1.8,5.91,NaN,3.6
2018-10-02,NaN,NaN,1.54,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.54,1.8,2.06,3.86,1.54,2.06,1.29,NaN,NaN,4.11,4.88,NaN,NaN,NaN,1.54,6.17,6.94,3.6,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.57,1.8,9.25,NaN,NaN,NaN,NaN,4.63,1.8,2.06,17.48,1.8,NaN,NaN,10.28,NaN,2.83,4.88,NaN,NaN,1.8,5.4,2.06,1.54,NaN,2.06,2.83,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.83,7.46,NaN,NaN,NaN,NaN,1.54,1.54,7.97,7.46,NaN,6.43,3.6,2.06,1.8,5.91,NaN,3.6
2018-10-03,NaN,NaN,1.55,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.55,1.8,2.06,3.87,1.55,2.06,1.29,NaN,NaN,4.12,4.9,NaN,NaN,NaN,1.55,6.19,6.96,3.61,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.58,1.8,9.28,NaN,NaN,NaN,NaN,4.38,1.8,2.06,17.53,1.8,NaN,NaN,10.31,NaN,2.84,4.9,NaN,NaN,1.8,5.41,2.06,1.55,NaN,2.06,2.84,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.84,7.47,NaN,NaN,NaN,NaN,1.55,1.55,7.99,7.47,NaN,6.44,3.61,2.06,1.8,5.93,NaN,3.61
2018-10-04,NaN,NaN,1.54,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.54,1.8,2.06,3.86,1.54,2.06,1.29,NaN,NaN,4.11,4.88,NaN,NaN,NaN,1.54,6.17,6.94,3.6,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.57,1.8,9.25,NaN,NaN,NaN,NaN,4.63,1.8,2.06,17.48,1.8,NaN,NaN,10.28,NaN,2.83,4.88,NaN,NaN,1.8,5.4,2.06,1.54,NaN,2.06,2.83,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.83,7.46,NaN,NaN,NaN,NaN,1.54,1.54,7.97,7.46,NaN,6.43,3.6,2.06,1.8,5.91,NaN,3.6
2018-10-05,NaN,NaN,1.54,1.8,1.29,1.29,NaN,1.8,NaN,2.06,NaN,NaN,1.54,1.8,2.06,4.11,1.54,2.06,1.29,NaN,NaN,4.11,4.88,NaN,NaN,NaN,1.54,6.17,6.94,3.6,NaN,NaN,NaN,NaN,NaN,2.06,NaN,NaN,2.57,1.8,9.25,NaN,NaN,NaN,NaN,4.63,1.8,2.06,17.48,1.8,NaN,NaN,10.28,NaN,2.83,4.88,NaN,NaN,1.8,5.4,2.06,1.54,NaN,2.06,2.83,NaN,1.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.83,7.46,NaN,NaN,NaN,NaN,1.54,1.54,7.97,7.46,NaN,6.43,3.6,2.06,1.8,5.91,NaN,3.6
2018-10-06,NaN,NaN,1.53,1.79,1.28,1.28,NaN,1.79,NaN,2.05,NaN,NaN,1.53,1.79,2.05,4.09,1.53,2.05,1.28,NaN,NaN,4.09,4.86,NaN,NaN,NaN,1.53,6.14,6.91,3.58,NaN,NaN,NaN,NaN,NaN,2.05,NaN,NaN,2.56,1.79,9.21,NaN,NaN,NaN,NaN,4.6,1.79,2.05,17.39,1.79,NaN,NaN,10.23,NaN,2.81,4.86,NaN,NaN,1.79,5.37,2.05,1.53,NaN,2.05,2.81,NaN,1.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.81,7.42,NaN,NaN,NaN,NaN,1.53,1.53,7.93,7.42,NaN,6.39,3.58,2.05,1.79,5.88,NaN,3.58
2018-10-07,NaN,NaN,1.53,1.79,1.28,1.28,NaN,1.79,NaN,2.05,NaN,NaN,1.53,2.05,2.05,4.09,1.53,2.05,NaN,NaN,NaN,4.09,4.86,NaN,NaN,NaN,1.53,6.14,6.91,3.58,NaN,NaN,1.53,NaN,NaN,2.05,NaN,NaN,2.56,1.79,9.21,NaN,NaN,NaN,NaN,4.6,1.79,2.05,17.39,1.79,NaN,NaN,10.23,NaN,2.81,4.86,NaN,NaN,1.79,5.37,2.05,1.53,NaN,2.05,2.81,NaN,1.79,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.81,7.42,NaN,NaN,NaN,NaN,1.79,1.53,7.93,7.67,NaN,6.39,3.58,2.05,1.79,5.88,NaN,3.84
