Date,Apache::LogFormat,Backtrace::AsHTML,Bailador,Base64,CSS::Grammar,Compress::Zlib,Compress::Zlib::Raw,Config::INI,Config::Simple,Cookie::Baker,Crust,DBIish,Data::Dump,DateTime::Format,DateTime::Parse,Digest,Digest::HMAC,Digest::MD5,Email::Simple,Encode,File::Directory::Tree,File::Find,File::Temp,File::Which,Find::Bundled,Flower,Getopt::Tiny,HTML::Entity,HTML::Escape,HTML::Template,HTTP::Easy,HTTP::HPACK,HTTP::MultiPartParser,HTTP::Parser,HTTP::Request::Supply,HTTP::Server,HTTP::Server::Tiny,HTTP::Status,HTTP::Tinyish,HTTP::UserAgent,Hash::MultiValue,IO::Blob,IO::Capture::Simple,IO::Socket::Async::SSL,IO::Socket::SSL,JSON::Class,JSON::Fast,JSON::Marshal,JSON::Name,JSON::Pretty,JSON::Tiny,JSON::Unmarshal,LWP::Simple,LibraryMake,Linenoise,META6,MIME::Base64,Native::Resources,NativeHelpers::Array,NativeHelpers::Blob,Netstring,OO::Monitors,OpenSSL,PSGI,Pod::Coverage,RakudoPrereq,SVG,Shell::Command,Sparrowdo,Template6,Template::Mojo,Template::Mustache,Terminal::ANSIColor,Test::META,URI,URI::Encode,UUID,XML,XML::Writer,YAMLish
2018-02-22,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.53,11.05,8.43,NaN,NaN,14.83,25.29,10.47,24.71,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.22,NaN,14.24,NaN,4.07,NaN,3.78,9.3,13.37,35.47,13.95,15.12,6.98,17.73,14.24,4.07,10.76,NaN,11.05,27.62,NaN,NaN,5.52,NaN,4.07,17.15,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.36,14.24,9.88,28.78,8.14,NaN,9.59,NaN,4.65
2018-02-23,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.37,35.47,13.95,15.12,6.98,17.73,14.24,4.07,10.76,NaN,11.05,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.36,14.24,9.88,29.07,8.14,NaN,9.59,NaN,4.65
2018-02-24,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.37,35.47,13.95,15.12,6.98,17.73,14.24,4.07,10.76,NaN,11.05,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.36,14.24,9.88,29.07,8.14,NaN,9.59,NaN,4.65
2018-02-25,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.37,35.47,13.95,15.12,6.98,17.73,14.24,4.07,10.76,NaN,11.05,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.36,14.24,9.88,29.07,8.14,NaN,9.59,NaN,4.65
2018-02-26,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.66,35.76,14.24,15.41,6.98,17.73,14.53,4.07,10.76,NaN,11.34,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.36,14.24,10.17,29.36,8.14,NaN,9.59,NaN,4.65
2018-02-27,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.66,35.76,14.24,15.41,6.98,17.73,14.53,4.07,10.76,NaN,11.34,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.36,14.24,10.17,29.36,8.14,NaN,9.59,NaN,4.65
2018-02-28,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.66,35.76,14.24,15.41,6.98,17.73,14.53,4.07,10.76,NaN,11.34,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.36,14.24,10.17,29.36,8.14,NaN,9.59,NaN,4.65
2018-03-01,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.66,35.76,14.24,15.41,6.98,17.73,14.53,4.07,10.76,NaN,11.34,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.65,14.24,10.17,29.36,8.14,NaN,9.59,NaN,4.65
2018-03-02,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.66,35.76,14.24,15.41,6.98,17.73,14.53,4.07,10.76,NaN,11.34,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.65,14.24,10.17,29.36,8.14,NaN,9.59,NaN,4.65
2018-03-03,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.66,35.76,14.24,15.41,6.98,17.73,14.53,4.07,10.76,NaN,11.34,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.65,14.24,10.17,29.36,8.14,NaN,9.59,NaN,4.65
2018-03-04,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.66,35.76,14.24,15.41,6.98,17.73,14.53,4.07,10.76,NaN,11.34,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.65,14.24,10.17,29.36,8.14,NaN,9.59,NaN,4.65
2018-03-05,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.66,35.76,14.24,15.41,6.98,17.73,14.53,4.07,10.76,NaN,11.34,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.65,14.24,10.17,29.36,8.14,NaN,9.59,NaN,4.65
2018-03-06,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.66,35.76,14.24,15.41,6.98,17.73,14.53,4.07,10.76,NaN,11.34,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.65,14.24,10.17,29.36,8.14,NaN,9.59,NaN,4.65
2018-03-07,NaN,NaN,NaN,4.65,NaN,4.07,4.36,6.1,5.81,NaN,NaN,4.65,6.69,5.81,14.83,11.05,8.43,NaN,NaN,15.12,25.58,10.47,25,8.14,NaN,NaN,NaN,NaN,12.21,NaN,6.69,4.07,4.94,3.2,NaN,NaN,NaN,21.51,NaN,14.53,NaN,4.07,NaN,3.78,9.59,13.66,35.76,14.24,15.41,6.98,17.73,14.53,4.07,10.76,NaN,11.34,27.91,NaN,NaN,5.52,NaN,4.07,17.44,8.43,NaN,NaN,NaN,NaN,5.52,NaN,3.49,4.65,14.24,10.17,29.36,8.14,NaN,9.59,NaN,4.65
2018-03-08,NaN,NaN,NaN,4.62,NaN,4.05,4.34,6.07,5.78,NaN,NaN,4.62,6.65,5.78,14.74,10.98,8.38,NaN,NaN,15.03,25.14,10.4,24.57,7.8,NaN,NaN,NaN,NaN,12.14,NaN,6.65,4.05,4.91,3.18,NaN,NaN,NaN,21.39,NaN,14.45,NaN,4.05,NaN,3.76,9.54,13.58,35.26,14.16,15.32,6.94,17.63,14.45,4.05,10.69,NaN,11.27,27.46,NaN,NaN,5.49,NaN,4.05,17.34,8.38,NaN,NaN,NaN,NaN,5.49,NaN,3.47,4.34,14.16,10.12,29.19,8.09,NaN,9.54,NaN,4.62
2018-03-10,NaN,NaN,NaN,4.62,NaN,4.05,4.34,6.07,5.78,NaN,NaN,4.62,6.65,5.78,14.74,10.98,8.38,NaN,NaN,15.03,25.14,10.4,24.57,7.8,NaN,NaN,NaN,NaN,12.14,NaN,6.65,4.05,4.91,3.18,NaN,NaN,NaN,21.39,NaN,14.45,NaN,4.05,NaN,3.76,9.54,13.58,35.26,14.16,15.32,6.94,17.63,14.45,4.05,10.69,NaN,11.27,27.46,NaN,NaN,5.49,NaN,4.05,17.34,8.38,NaN,NaN,NaN,NaN,5.49,NaN,3.47,4.34,14.16,10.12,29.19,8.09,NaN,9.54,NaN,4.62
2018-03-11,NaN,NaN,NaN,4.62,NaN,4.05,4.34,6.07,5.78,NaN,NaN,4.62,6.65,5.78,14.74,10.98,8.38,NaN,NaN,15.03,25.14,10.4,24.57,7.8,NaN,NaN,NaN,NaN,12.14,NaN,6.65,4.05,4.91,3.18,NaN,NaN,NaN,21.39,NaN,14.45,NaN,4.05,NaN,3.76,9.54,13.58,35.26,14.16,15.32,6.94,17.63,14.45,4.05,10.69,NaN,11.27,27.46,NaN,NaN,5.49,NaN,4.05,17.34,8.38,NaN,NaN,NaN,NaN,5.49,NaN,3.47,4.34,14.16,10.12,29.19,8.09,NaN,9.54,NaN,4.62
2018-03-12,NaN,NaN,NaN,4.62,NaN,4.05,4.34,6.07,5.78,NaN,NaN,4.62,6.65,5.78,14.74,10.98,8.38,NaN,NaN,15.03,25.14,10.4,24.57,7.8,NaN,NaN,NaN,NaN,12.14,NaN,6.65,4.05,4.91,3.18,NaN,NaN,NaN,21.39,NaN,14.45,NaN,4.05,NaN,3.76,9.54,13.87,35.55,14.45,15.61,6.94,17.63,14.74,4.05,10.69,NaN,11.56,27.46,NaN,NaN,5.49,NaN,4.05,17.34,8.38,NaN,NaN,NaN,NaN,5.49,NaN,3.47,4.34,14.16,10.4,29.48,8.09,NaN,9.54,NaN,4.62
2018-03-13,NaN,NaN,NaN,4.62,NaN,4.05,4.34,6.07,5.78,NaN,NaN,4.62,6.65,5.78,14.74,10.98,8.38,NaN,NaN,15.03,25.14,10.4,24.57,7.8,NaN,NaN,NaN,NaN,12.14,NaN,6.65,4.05,4.91,3.18,NaN,NaN,NaN,21.39,NaN,14.45,NaN,4.05,NaN,3.76,9.54,13.87,35.55,14.45,15.61,6.94,17.63,14.74,4.05,10.69,NaN,11.56,27.46,NaN,NaN,5.49,NaN,4.05,17.34,8.38,NaN,NaN,NaN,NaN,5.49,NaN,3.47,4.34,14.16,10.4,29.48,8.09,NaN,9.54,NaN,4.62
2018-03-15,NaN,NaN,NaN,4.6,NaN,4.02,4.31,6.03,5.75,NaN,NaN,4.6,6.61,5.75,14.66,10.92,8.33,NaN,NaN,14.94,25,10.34,24.43,7.76,NaN,NaN,NaN,NaN,12.07,NaN,6.61,4.02,4.89,3.16,NaN,NaN,NaN,21.26,NaN,14.37,NaN,4.02,NaN,3.74,9.48,13.79,35.92,14.37,15.52,6.9,17.53,14.66,4.02,10.63,NaN,11.49,27.3,NaN,NaN,5.46,NaN,4.02,17.24,8.33,NaN,NaN,NaN,NaN,5.46,NaN,3.45,4.31,14.08,10.34,29.31,8.05,NaN,9.48,NaN,4.6
2018-03-16,NaN,NaN,NaN,4.6,NaN,4.02,4.31,6.32,5.75,NaN,NaN,4.6,6.61,5.75,14.66,10.92,8.33,NaN,NaN,14.94,25,10.34,24.43,7.76,NaN,NaN,NaN,NaN,12.07,NaN,6.61,4.02,4.89,3.16,NaN,NaN,NaN,21.26,NaN,14.37,NaN,4.02,NaN,3.74,9.48,13.79,35.92,14.37,15.52,6.9,17.53,14.66,4.02,10.63,NaN,11.49,27.3,NaN,NaN,5.46,NaN,4.02,17.24,8.33,NaN,NaN,NaN,NaN,5.46,NaN,3.45,4.31,14.08,10.34,29.31,8.05,NaN,9.48,NaN,4.6
2018-03-17,NaN,NaN,NaN,4.6,NaN,4.02,4.31,6.32,5.75,NaN,NaN,4.6,6.61,5.75,14.66,10.92,8.33,NaN,NaN,14.94,25,10.34,24.43,7.76,NaN,NaN,NaN,NaN,12.07,NaN,6.61,4.02,4.89,3.16,NaN,NaN,NaN,21.26,NaN,14.37,NaN,4.02,NaN,3.74,9.48,13.79,36.21,14.37,15.52,6.9,17.53,14.66,4.02,10.63,NaN,11.49,27.3,NaN,NaN,5.46,NaN,4.02,17.24,8.33,NaN,NaN,NaN,NaN,5.46,NaN,3.45,4.31,14.37,10.34,29.31,8.05,NaN,9.48,NaN,4.6
2018-03-18,NaN,NaN,NaN,4.6,NaN,4.02,4.31,6.32,5.75,NaN,NaN,4.6,6.61,5.75,14.66,10.92,8.33,NaN,NaN,14.94,25,10.34,24.43,7.76,NaN,NaN,NaN,NaN,12.07,NaN,6.61,4.02,4.89,3.16,NaN,NaN,NaN,21.26,NaN,14.37,NaN,4.02,NaN,3.74,9.48,13.79,36.21,14.37,15.52,6.9,17.53,14.66,4.02,10.63,NaN,11.49,27.3,NaN,NaN,5.46,NaN,4.02,17.24,8.33,NaN,NaN,NaN,NaN,5.46,NaN,3.45,4.31,14.37,10.34,29.31,8.05,NaN,9.48,NaN,4.6
2018-03-19,NaN,NaN,NaN,4.6,NaN,4.02,4.31,6.32,5.75,NaN,NaN,4.6,6.61,5.75,14.66,10.92,8.33,NaN,NaN,14.94,25,10.34,24.43,7.76,NaN,NaN,NaN,NaN,12.07,NaN,6.61,4.02,4.89,3.16,NaN,NaN,NaN,21.26,NaN,14.37,NaN,4.02,NaN,3.74,9.48,13.79,36.21,14.37,15.52,6.9,17.53,14.66,4.02,10.63,NaN,11.49,27.3,NaN,NaN,5.46,NaN,4.02,17.24,8.33,NaN,NaN,NaN,NaN,5.46,NaN,3.45,4.31,14.37,10.34,29.31,8.05,NaN,9.48,NaN,4.6
2018-03-20,NaN,NaN,NaN,4.6,NaN,4.02,4.31,6.32,5.75,NaN,NaN,4.6,6.61,5.75,14.66,10.92,8.33,NaN,NaN,14.94,25,10.34,24.43,7.76,NaN,NaN,NaN,NaN,12.07,NaN,6.61,4.02,4.89,3.16,NaN,NaN,NaN,21.26,NaN,14.37,NaN,4.02,NaN,3.74,9.48,13.79,36.21,14.37,15.52,6.9,17.53,14.66,4.02,10.63,NaN,11.49,27.3,NaN,NaN,5.46,NaN,4.02,17.24,8.33,NaN,NaN,NaN,NaN,5.46,NaN,3.45,4.31,14.37,10.34,29.31,8.05,NaN,9.48,NaN,4.6
2018-03-21,NaN,NaN,NaN,4.6,NaN,4.02,4.31,6.32,5.75,NaN,NaN,4.6,6.61,5.75,14.66,10.92,8.33,NaN,NaN,14.94,25,10.34,24.43,7.76,NaN,NaN,NaN,NaN,12.07,NaN,6.61,4.02,4.89,3.16,NaN,NaN,NaN,21.26,NaN,14.37,NaN,4.02,NaN,3.74,9.48,13.79,36.21,14.37,15.52,6.9,17.53,14.66,4.02,10.63,NaN,11.49,27.3,NaN,NaN,5.46,NaN,4.02,17.24,8.33,NaN,NaN,NaN,NaN,5.46,NaN,3.45,4.31,14.37,10.34,29.31,8.05,NaN,9.48,NaN,4.6
2018-03-29,NaN,NaN,NaN,4.57,NaN,4,4.29,6.29,5.71,NaN,NaN,4.57,6.57,5.71,15.71,10.86,8.29,NaN,NaN,14.86,25.14,10.29,24.57,7.71,NaN,NaN,NaN,NaN,12,NaN,6.57,4,4.86,3.14,NaN,NaN,NaN,21.14,NaN,14.29,NaN,4,NaN,3.71,9.43,13.71,36.29,14.29,15.43,6.86,17.43,14.57,4,10.86,NaN,11.43,27.14,NaN,NaN,5.43,NaN,4,17.14,8.29,NaN,NaN,NaN,NaN,5.43,NaN,3.43,4.29,14.29,10.29,29.14,8,NaN,9.43,NaN,4.57
2018-03-31,NaN,NaN,NaN,4.57,NaN,4,4.29,6.29,5.71,NaN,NaN,4.57,6.57,5.71,15.71,10.86,8.29,NaN,NaN,14.86,25.14,10.29,24.57,7.71,NaN,NaN,NaN,NaN,12,NaN,6.57,4,4.86,3.14,NaN,NaN,NaN,21.14,NaN,14.29,NaN,4,NaN,3.71,9.43,13.71,36.29,14.29,15.43,6.86,17.43,14.57,4,10.86,NaN,11.43,27.14,NaN,NaN,5.43,NaN,4,17.14,8.29,NaN,NaN,NaN,NaN,5.43,NaN,3.43,4.29,14.29,10.29,29.14,8,NaN,9.43,NaN,4.57
2018-04-01,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,4.56,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,9.4,13.96,36.47,14.53,15.67,6.84,17.38,14.81,3.99,10.83,NaN,11.68,27.07,NaN,NaN,5.41,NaN,3.99,17.09,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.54,29.34,7.98,NaN,9.4,NaN,4.56
2018-04-02,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,4.56,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,9.4,13.96,36.47,14.53,15.67,6.84,17.38,14.81,3.99,10.83,NaN,11.68,27.07,NaN,NaN,5.41,NaN,3.99,17.09,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.54,29.34,7.98,NaN,9.4,NaN,4.56
2018-04-03,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,4.56,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,9.4,13.96,36.47,14.53,15.67,6.84,17.38,14.81,3.99,10.83,NaN,11.68,27.07,NaN,NaN,5.41,NaN,3.99,17.09,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.54,29.34,7.98,NaN,9.4,NaN,4.56
2018-04-05,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,4.56,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,9.4,13.96,36.47,14.53,15.67,6.84,17.38,14.81,3.99,10.83,NaN,11.68,27.07,NaN,NaN,5.41,NaN,3.99,17.09,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.54,29.34,7.98,NaN,9.4,NaN,4.56
2018-04-06,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,4.56,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,9.4,13.96,36.47,14.53,15.67,6.84,17.38,14.81,3.99,10.83,NaN,11.68,27.07,NaN,NaN,5.41,NaN,3.99,17.09,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.54,29.34,7.98,NaN,9.4,NaN,4.56
2018-04-07,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,4.56,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,9.4,13.96,36.47,14.53,15.67,6.84,17.38,14.81,3.99,10.83,NaN,11.68,27.07,NaN,NaN,5.41,NaN,3.99,17.09,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.54,29.34,7.98,NaN,9.4,NaN,4.56
2018-04-08,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,4.56,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,9.4,13.96,36.47,14.53,15.67,6.84,17.38,14.81,3.99,10.83,NaN,11.68,27.07,NaN,NaN,5.41,NaN,3.99,17.09,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.54,29.34,7.98,NaN,9.4,NaN,4.56
2018-04-09,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,4.56,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,9.4,13.96,36.47,14.53,15.67,6.84,17.38,14.81,3.99,10.83,NaN,11.68,27.07,NaN,NaN,5.41,NaN,3.99,17.09,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.54,29.34,7.98,NaN,9.4,NaN,4.56
2018-04-10,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,4.56,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,9.4,13.96,36.47,14.53,15.67,6.84,17.38,14.81,3.99,10.83,NaN,11.68,27.07,NaN,NaN,5.41,NaN,3.99,17.09,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.54,29.34,7.98,NaN,9.4,NaN,4.56
2018-04-12,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,4.84,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,9.4,14.25,36.75,14.81,15.95,6.84,17.38,15.1,3.99,10.83,NaN,11.97,27.07,NaN,NaN,5.7,NaN,3.99,17.09,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.83,29.63,7.98,NaN,9.4,NaN,4.56
2018-04-13,NaN,NaN,NaN,4.56,NaN,3.99,4.27,6.27,5.7,NaN,NaN,5.13,6.55,5.7,15.67,10.83,8.26,NaN,NaN,14.81,25.07,10.26,24.5,7.69,NaN,NaN,NaN,NaN,11.97,NaN,6.55,3.99,4.84,3.13,NaN,NaN,NaN,21.08,NaN,14.25,NaN,3.99,NaN,3.7,17.66,14.25,36.75,14.81,15.95,6.84,17.38,15.1,3.99,10.83,NaN,11.97,27.07,NaN,NaN,5.98,NaN,3.99,25.36,8.26,NaN,NaN,NaN,NaN,5.41,NaN,3.42,4.27,14.25,10.83,29.63,7.98,NaN,9.4,NaN,4.56
2018-04-14,NaN,NaN,NaN,4.55,NaN,3.98,4.26,6.25,5.68,NaN,NaN,5.11,6.53,5.68,15.63,10.8,8.24,NaN,NaN,14.77,25,10.23,24.43,7.67,NaN,NaN,NaN,NaN,11.93,NaN,6.53,3.98,4.83,3.13,NaN,NaN,NaN,21.02,NaN,14.2,NaN,3.98,NaN,3.69,17.61,14.2,36.65,14.77,15.91,6.82,17.33,15.06,3.98,10.8,NaN,11.93,26.99,NaN,NaN,5.97,NaN,3.98,25.28,8.24,NaN,NaN,NaN,NaN,5.4,NaN,3.41,4.26,14.2,10.8,29.55,7.95,NaN,9.38,NaN,4.55
2018-04-15,NaN,NaN,NaN,4.55,NaN,3.98,4.26,6.25,5.68,NaN,NaN,5.11,6.53,5.68,15.63,10.8,8.24,NaN,NaN,14.77,25,10.23,24.43,7.67,NaN,NaN,NaN,NaN,11.93,NaN,6.53,3.98,4.83,3.13,NaN,NaN,NaN,21.02,NaN,14.2,NaN,3.98,NaN,3.69,17.61,14.2,36.65,14.77,15.91,6.82,17.33,15.06,3.98,10.8,NaN,11.93,26.99,NaN,NaN,5.97,NaN,3.98,25.28,8.24,NaN,NaN,NaN,NaN,5.4,NaN,3.41,4.26,14.2,10.8,29.55,7.95,NaN,9.38,NaN,4.55
